week;indicator;inc;inc_low;inc_up;inc100;inc100_low;inc100_up;geo_insee;geo_name
202407;3;16513;13194;19832;133;106;160;11;ILE-DE-FRANCE
202407;3;18824;14350;23298;274;209;339;82;RHONE-ALPES
202406;3;5685;2305;9065;292;119;465;42;ALSACE
202406;3;17311;13888;20734;482;387;577;72;AQUITAINE
202406;3;2960;1571;4349;211;112;310;83;AUVERGNE
202406;3;2969;1874;4064;197;124;270;25;BASSE-NORMANDIE
202406;3;5535;3455;7615;333;208;458;26;BOURGOGNE
202406;3;8316;6343;10289;239;182;296;53;BRETAGNE
202406;3;7867;5748;9986;299;218;380;24;CENTRE
202406;3;3714;2306;5122;276;171;381;21;CHAMPAGNE-ARDENNE
202406;3;702;390;1014;199;111;287;94;CORSE
202406;3;2633;1286;3980;217;106;328;43;FRANCHE-COMTE
202406;3;230;0;791;12;0;42;23;HAUTE-NORMANDIE
202406;3;8811;6170;11452;299;209;389;91;LANGUEDOC-ROUSSILLON
202406;3;3453;1511;5395;464;203;725;74;LIMOUSIN
202406;3;8975;6290;11660;379;266;492;41;LORRAINE
202406;3;9525;6192;12858;298;194;402;73;MIDI-PYRENEES
202406;3;11930;8750;15110;289;212;366;31;NORD-PAS-DE-CALAIS
202406;3;13125;9315;16935;333;236;430;52;PAYS-DE-LA-LOIRE
202406;3;2286;915;3657;117;47;187;22;PICARDIE
202406;3;7052;4397;9707;377;235;519;54;POITOU-CHARENTES
202406;3;7351;4511;10191;141;86;196;93;PROVENCE-ALPES-COTE-D-AZUR
202406;3;28516;24349;32683;229;195;263;11;ILE-DE-FRANCE
202406;3;22036;17557;26515;320;255;385;82;RHONE-ALPES
202405;3;3251;1225;5277;167;63;271;42;ALSACE
202405;3;18673;14945;22401;520;416;624;72;AQUITAINE
202405;3;3888;2323;5453;277;165;389;83;AUVERGNE
202405;3;2204;1208;3200;146;80;212;25;BASSE-NORMANDIE
202405;3;4058;2331;5785;244;140;348;26;BOURGOGNE
202405;3;9833;7556;12110;282;217;347;53;BRETAGNE
202405;3;7684;5680;9688;292;216;368;24;CENTRE
202405;3;3365;2055;4675;250;153;347;21;CHAMPAGNE-ARDENNE
202405;3;1059;594;1524;300;168;432;94;CORSE
202405;3;3005;1284;4726;248;106;390;43;FRANCHE-COMTE
202405;3;511;0;2208;27;0;117;23;HAUTE-NORMANDIE
202405;3;8873;6384;11362;301;217;385;91;LANGUEDOC-ROUSSILLON
202405;3;2215;705;3725;297;94;500;74;LIMOUSIN
202405;3;10949;7877;14021;462;332;592;41;LORRAINE
202405;3;10721;7701;13741;336;241;431;73;MIDI-PYRENEES
202405;3;12890;9577;16203;313;233;393;31;NORD-PAS-DE-CALAIS
202405;3;16438;13028;19848;417;331;503;52;PAYS-DE-LA-LOIRE
202405;3;3433;1587;5279;175;81;269;22;PICARDIE
202405;3;6007;3692;8322;321;197;445;54;POITOU-CHARENTES
202405;3;17472;12933;22011;336;249;423;93;PROVENCE-ALPES-COTE-D-AZUR
202405;3;34507;30101;38913;278;243;313;11;ILE-DE-FRANCE
202405;3;23897;18741;29053;347;272;422;82;RHONE-ALPES
202404;3;6012;3214;8810;308;164;452;42;ALSACE
202404;3;16560;12272;20848;461;342;580;72;AQUITAINE
202404;3;1357;491;2223;97;35;159;83;AUVERGNE
202404;3;2550;1225;3875;169;81;257;25;BASSE-NORMANDIE
202404;3;5569;3295;7843;335;198;472;26;BOURGOGNE
202404;3;12501;9703;15299;359;279;439;53;BRETAGNE
202404;3;7851;5635;10067;298;214;382;24;CENTRE
202404;3;2039;1030;3048;152;77;227;21;CHAMPAGNE-ARDENNE
202404;3;785;400;1170;223;114;332;94;CORSE
202404;3;3440;1379;5501;284;114;454;43;FRANCHE-COMTE
202404;3;276;0;1330;15;0;71;23;HAUTE-NORMANDIE
202404;3;9681;7147;12215;328;242;414;91;LANGUEDOC-ROUSSILLON
202404;3;3069;900;5238;412;121;703;74;LIMOUSIN
202404;3;11705;8526;14884;494;360;628;41;LORRAINE
202404;3;14182;10498;17866;444;329;559;73;MIDI-PYRENEES
202404;3;13677;10232;17122;332;248;416;31;NORD-PAS-DE-CALAIS
202404;3;12720;9824;15616;323;250;396;52;PAYS-DE-LA-LOIRE
202404;3;2427;897;3957;124;46;202;22;PICARDIE
202404;3;8223;5659;10787;439;302;576;54;POITOU-CHARENTES
202404;3;15998;11775;20221;308;227;389;93;PROVENCE-ALPES-COTE-D-AZUR
202404;3;34804;30441;39167;280;245;315;11;ILE-DE-FRANCE
202404;3;23174;18770;27578;337;273;401;82;RHONE-ALPES
202403;3;5437;2865;8009;279;147;411;42;ALSACE
202403;3;9677;6991;12363;269;194;344;72;AQUITAINE
202403;3;987;373;1601;70;26;114;83;AUVERGNE
202403;3;1672;736;2608;111;49;173;25;BASSE-NORMANDIE
202403;3;4219;2254;6184;254;136;372;26;BOURGOGNE
202403;3;8928;6775;11081;256;194;318;53;BRETAGNE
202403;3;5277;3524;7030;201;134;268;24;CENTRE
202403;3;1565;614;2516;116;45;187;21;CHAMPAGNE-ARDENNE
202403;3;1183;583;1783;336;166;506;94;CORSE
202403;3;2814;1470;4158;232;121;343;43;FRANCHE-COMTE
202403;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202403;3;10362;7822;12902;351;265;437;91;LANGUEDOC-ROUSSILLON
202403;3;1232;0;2606;165;0;350;74;LIMOUSIN
202403;3;5352;3372;7332;226;142;310;41;LORRAINE
202403;3;9364;6698;12030;293;210;376;73;MIDI-PYRENEES
202403;3;11608;8098;15118;281;196;366;31;NORD-PAS-DE-CALAIS
202403;3;8872;6371;11373;225;162;288;52;PAYS-DE-LA-LOIRE
202403;3;1426;399;2453;73;21;125;22;PICARDIE
202403;3;3655;1726;5584;195;92;298;54;POITOU-CHARENTES
202403;3;14342;10634;18050;276;205;347;93;PROVENCE-ALPES-COTE-D-AZUR
202403;3;29210;25162;33258;235;202;268;11;ILE-DE-FRANCE
202403;3;18778;14156;23400;273;206;340;82;RHONE-ALPES
202402;3;4318;2197;6439;221;112;330;42;ALSACE
202402;3;9544;6895;12193;266;192;340;72;AQUITAINE
202402;3;1477;663;2291;105;47;163;83;AUVERGNE
202402;3;1138;373;1903;75;24;126;25;BASSE-NORMANDIE
202402;3;4189;2234;6144;252;134;370;26;BOURGOGNE
202402;3;4924;3166;6682;141;91;191;53;BRETAGNE
202402;3;4548;2938;6158;173;112;234;24;CENTRE
202402;3;971;261;1681;72;19;125;21;CHAMPAGNE-ARDENNE
202402;3;1035;488;1582;294;139;449;94;CORSE
202402;3;1349;250;2448;111;20;202;43;FRANCHE-COMTE
202402;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202402;3;7692;5420;9964;261;184;338;91;LANGUEDOC-ROUSSILLON
202402;3;1581;84;3078;212;11;413;74;LIMOUSIN
202402;3;5464;3475;7453;230;146;314;41;LORRAINE
202402;3;5655;3629;7681;177;114;240;73;MIDI-PYRENEES
202402;3;7289;4204;10374;177;102;252;31;NORD-PAS-DE-CALAIS
202402;3;5418;3294;7542;137;83;191;52;PAYS-DE-LA-LOIRE
202402;3;1164;326;2002;59;16;102;22;PICARDIE
202402;3;1792;239;3345;96;13;179;54;POITOU-CHARENTES
202402;3;10865;7478;14252;209;144;274;93;PROVENCE-ALPES-COTE-D-AZUR
202402;3;24532;20474;28590;197;164;230;11;ILE-DE-FRANCE
202402;3;16534;12445;20623;240;181;299;82;RHONE-ALPES
202401;3;6080;3196;8964;312;164;460;42;ALSACE
202401;3;4805;2819;6791;134;79;189;72;AQUITAINE
202401;3;1380;573;2187;98;41;155;83;AUVERGNE
202401;3;1203;354;2052;80;24;136;25;BASSE-NORMANDIE
202401;3;527;0;1214;32;0;73;26;BOURGOGNE
202401;3;4945;2994;6896;142;86;198;53;BRETAGNE
202401;3;4633;2022;7244;176;77;275;24;CENTRE
202401;3;1475;475;2475;110;36;184;21;CHAMPAGNE-ARDENNE
202401;3;663;343;983;188;97;279;94;CORSE
202401;3;2032;529;3535;168;44;292;43;FRANCHE-COMTE
202401;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202401;3;9252;5593;12911;314;190;438;91;LANGUEDOC-ROUSSILLON
202401;3;1274;149;2399;171;20;322;74;LIMOUSIN
202401;3;2378;956;3800;100;40;160;41;LORRAINE
202401;3;9454;6590;12318;296;206;386;73;MIDI-PYRENEES
202401;3;7011;4000;10022;170;97;243;31;NORD-PAS-DE-CALAIS
202401;3;5016;2885;7147;127;73;181;52;PAYS-DE-LA-LOIRE
202401;3;1131;46;2216;58;3;113;22;PICARDIE
202401;3;3412;258;6566;182;13;351;54;POITOU-CHARENTES
202401;3;11089;6998;15180;213;134;292;93;PROVENCE-ALPES-COTE-D-AZUR
202401;3;26817;18417;35217;216;148;284;11;ILE-DE-FRANCE
202401;3;14659;10942;18376;213;159;267;82;RHONE-ALPES
202352;3;4846;2567;7125;249;132;366;42;ALSACE
202352;3;6877;4352;9402;193;122;264;72;AQUITAINE
202352;3;1186;126;2246;84;9;159;83;AUVERGNE
202352;3;1607;680;2534;107;46;168;25;BASSE-NORMANDIE
202352;3;3474;1414;5534;209;85;333;26;BOURGOGNE
202352;3;6229;3840;8618;180;111;249;53;BRETAGNE
202352;3;5387;2152;8622;205;82;328;24;CENTRE
202352;3;2631;979;4283;195;73;317;21;CHAMPAGNE-ARDENNE
202352;3;401;114;688;115;33;197;94;CORSE
202352;3;625;0;1592;52;0;132;43;FRANCHE-COMTE
202352;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202352;3;7424;3154;11694;254;108;400;91;LANGUEDOC-ROUSSILLON
202352;3;250;0;810;34;0;109;74;LIMOUSIN
202352;3;6921;4436;9406;292;187;397;41;LORRAINE
202352;3;5997;3328;8666;189;105;273;73;MIDI-PYRENEES
202352;3;13187;8483;17891;320;206;434;31;NORD-PAS-DE-CALAIS
202352;3;6093;2780;9406;155;71;239;52;PAYS-DE-LA-LOIRE
202352;3;2792;567;5017;142;29;255;22;PICARDIE
202352;3;191;0;1033;10;0;55;54;POITOU-CHARENTES
202352;3;9670;5439;13901;187;105;269;93;PROVENCE-ALPES-COTE-D-AZUR
202352;3;11582;8521;14643;94;69;119;11;ILE-DE-FRANCE
202352;3;15196;10343;20049;222;151;293;82;RHONE-ALPES
202351;3;6187;3617;8757;318;186;450;42;ALSACE
202351;3;7437;5063;9811;209;142;276;72;AQUITAINE
202351;3;1153;211;2095;82;15;149;83;AUVERGNE
202351;3;1547;643;2451;103;43;163;25;BASSE-NORMANDIE
202351;3;3419;1787;5051;206;108;304;26;BOURGOGNE
202351;3;6334;4213;8455;183;122;244;53;BRETAGNE
202351;3;6986;4619;9353;265;175;355;24;CENTRE
202351;3;2038;878;3198;151;65;237;21;CHAMPAGNE-ARDENNE
202351;3;418;62;774;120;18;222;94;CORSE
202351;3;1935;488;3382;160;40;280;43;FRANCHE-COMTE
202351;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202351;3;9208;6344;12072;315;217;413;91;LANGUEDOC-ROUSSILLON
202351;3;572;0;1483;77;0;199;74;LIMOUSIN
202351;3;8504;5862;11146;358;247;469;41;LORRAINE
202351;3;5838;3619;8057;184;114;254;73;MIDI-PYRENEES
202351;3;12013;8192;15834;291;198;384;31;NORD-PAS-DE-CALAIS
202351;3;6530;3159;9901;166;80;252;52;PAYS-DE-LA-LOIRE
202351;3;2724;1142;4306;138;58;218;22;PICARDIE
202351;3;4062;364;7760;218;20;416;54;POITOU-CHARENTES
202351;3;19812;14372;25252;383;278;488;93;PROVENCE-ALPES-COTE-D-AZUR
202351;3;23534;19301;27767;190;156;224;11;ILE-DE-FRANCE
202351;3;15845;11671;20019;231;170;292;82;RHONE-ALPES
202350;3;3703;1455;5951;190;75;305;42;ALSACE
202350;3;8410;5858;10962;236;164;308;72;AQUITAINE
202350;3;1350;504;2196;96;36;156;83;AUVERGNE
202350;3;1001;251;1751;66;16;116;25;BASSE-NORMANDIE
202350;3;2722;1332;4112;164;80;248;26;BOURGOGNE
202350;3;7113;4849;9377;205;140;270;53;BRETAGNE
202350;3;7580;4956;10204;288;188;388;24;CENTRE
202350;3;1820;735;2905;135;55;215;21;CHAMPAGNE-ARDENNE
202350;3;683;358;1008;196;103;289;94;CORSE
202350;3;1208;337;2079;100;28;172;43;FRANCHE-COMTE
202350;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202350;3;9615;7126;12104;329;244;414;91;LANGUEDOC-ROUSSILLON
202350;3;548;0;1227;74;0;165;74;LIMOUSIN
202350;3;9478;6513;12443;399;274;524;41;LORRAINE
202350;3;5876;3842;7910;185;121;249;73;MIDI-PYRENEES
202350;3;12843;9063;16623;312;220;404;31;NORD-PAS-DE-CALAIS
202350;3;4823;2477;7169;123;63;183;52;PAYS-DE-LA-LOIRE
202350;3;1846;673;3019;94;34;154;22;PICARDIE
202350;3;3806;1264;6348;204;68;340;54;POITOU-CHARENTES
202350;3;18114;13426;22802;350;259;441;93;PROVENCE-ALPES-COTE-D-AZUR
202350;3;24531;20663;28399;198;167;229;11;ILE-DE-FRANCE
202350;3;13172;9929;16415;192;145;239;82;RHONE-ALPES
202349;3;7612;3791;11433;391;195;587;42;ALSACE
202349;3;6776;4582;8970;190;128;252;72;AQUITAINE
202349;3;821;261;1381;58;18;98;83;AUVERGNE
202349;3;1244;384;2104;82;25;139;25;BASSE-NORMANDIE
202349;3;3003;1568;4438;181;95;267;26;BOURGOGNE
202349;3;6731;4185;9277;194;120;268;53;BRETAGNE
202349;3;6353;4127;8579;241;156;326;24;CENTRE
202349;3;700;91;1309;52;7;97;21;CHAMPAGNE-ARDENNE
202349;3;624;332;916;179;95;263;94;CORSE
202349;3;970;213;1727;80;17;143;43;FRANCHE-COMTE
202349;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202349;3;8328;5976;10680;285;205;365;91;LANGUEDOC-ROUSSILLON
202349;3;336;0;838;45;0;112;74;LIMOUSIN
202349;3;10074;7114;13034;424;299;549;41;LORRAINE
202349;3;6829;4402;9256;215;138;292;73;MIDI-PYRENEES
202349;3;10953;7156;14750;266;174;358;31;NORD-PAS-DE-CALAIS
202349;3;9562;6513;12611;244;166;322;52;PAYS-DE-LA-LOIRE
202349;3;1826;724;2928;93;37;149;22;PICARDIE
202349;3;2944;346;5542;158;19;297;54;POITOU-CHARENTES
202349;3;17279;12960;21598;334;251;417;93;PROVENCE-ALPES-COTE-D-AZUR
202349;3;24806;20810;28802;200;168;232;11;ILE-DE-FRANCE
202349;3;14118;11097;17139;206;162;250;82;RHONE-ALPES
202348;3;4538;1924;7152;233;99;367;42;ALSACE
202348;3;6224;4154;8294;175;117;233;72;AQUITAINE
202348;3;831;260;1402;59;18;100;83;AUVERGNE
202348;3;870;159;1581;58;11;105;25;BASSE-NORMANDIE
202348;3;3892;2099;5685;234;126;342;26;BOURGOGNE
202348;3;4756;2785;6727;137;80;194;53;BRETAGNE
202348;3;4575;2849;6301;174;108;240;24;CENTRE
202348;3;589;0;1187;44;0;88;21;CHAMPAGNE-ARDENNE
202348;3;812;457;1167;233;131;335;94;CORSE
202348;3;843;16;1670;70;2;138;43;FRANCHE-COMTE
202348;3;85;0;424;5;0;23;23;HAUTE-NORMANDIE
202348;3;7117;4855;9379;243;166;320;91;LANGUEDOC-ROUSSILLON
202348;3;196;0;586;26;0;78;74;LIMOUSIN
202348;3;5591;3257;7925;236;138;334;41;LORRAINE
202348;3;5024;2273;7775;158;71;245;73;MIDI-PYRENEES
202348;3;13527;9159;17895;328;222;434;31;NORD-PAS-DE-CALAIS
202348;3;7651;4949;10353;195;126;264;52;PAYS-DE-LA-LOIRE
202348;3;1295;252;2338;66;13;119;22;PICARDIE
202348;3;4180;972;7388;224;52;396;54;POITOU-CHARENTES
202348;3;14318;10340;18296;277;200;354;93;PROVENCE-ALPES-COTE-D-AZUR
202348;3;18402;14834;21970;149;120;178;11;ILE-DE-FRANCE
202348;3;12809;9772;15846;187;143;231;82;RHONE-ALPES
202347;3;2877;855;4899;148;44;252;42;ALSACE
202347;3;7966;5498;10434;224;155;293;72;AQUITAINE
202347;3;783;172;1394;56;13;99;83;AUVERGNE
202347;3;697;35;1359;46;2;90;25;BASSE-NORMANDIE
202347;3;5500;3268;7732;331;197;465;26;BOURGOGNE
202347;3;6624;4391;8857;191;127;255;53;BRETAGNE
202347;3;3714;2032;5396;141;77;205;24;CENTRE
202347;3;1002;330;1674;74;24;124;21;CHAMPAGNE-ARDENNE
202347;3;776;219;1333;223;63;383;94;CORSE
202347;3;749;41;1457;62;3;121;43;FRANCHE-COMTE
202347;3;93;0;447;5;0;24;23;HAUTE-NORMANDIE
202347;3;5279;3444;7114;180;117;243;91;LANGUEDOC-ROUSSILLON
202347;3;467;0;1319;63;0;177;74;LIMOUSIN
202347;3;6939;4267;9611;292;179;405;41;LORRAINE
202347;3;2715;1321;4109;86;42;130;73;MIDI-PYRENEES
202347;3;10700;6839;14561;260;166;354;31;NORD-PAS-DE-CALAIS
202347;3;5408;2419;8397;138;62;214;52;PAYS-DE-LA-LOIRE
202347;3;1119;232;2006;57;12;102;22;PICARDIE
202347;3;3227;671;5783;173;36;310;54;POITOU-CHARENTES
202347;3;12644;9060;16228;244;175;313;93;PROVENCE-ALPES-COTE-D-AZUR
202347;3;16177;12552;19802;131;102;160;11;ILE-DE-FRANCE
202347;3;9560;6957;12163;140;102;178;82;RHONE-ALPES
202346;3;3397;903;5891;175;47;303;42;ALSACE
202346;3;4749;2870;6628;133;80;186;72;AQUITAINE
202346;3;748;141;1355;53;10;96;83;AUVERGNE
202346;3;1086;261;1911;72;17;127;25;BASSE-NORMANDIE
202346;3;1284;302;2266;77;18;136;26;BOURGOGNE
202346;3;5950;3608;8292;172;104;240;53;BRETAGNE
202346;3;2602;1033;4171;99;39;159;24;CENTRE
202346;3;374;9;739;28;1;55;21;CHAMPAGNE-ARDENNE
202346;3;181;44;318;52;13;91;94;CORSE
202346;3;1500;532;2468;124;44;204;43;FRANCHE-COMTE
202346;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202346;3;4667;2924;6410;159;99;219;91;LANGUEDOC-ROUSSILLON
202346;3;421;0;1377;56;0;184;74;LIMOUSIN
202346;3;6641;3430;9852;280;145;415;41;LORRAINE
202346;3;2787;1256;4318;88;40;136;73;MIDI-PYRENEES
202346;3;6328;3695;8961;154;90;218;31;NORD-PAS-DE-CALAIS
202346;3;4132;2011;6253;105;51;159;52;PAYS-DE-LA-LOIRE
202346;3;1105;364;1846;56;18;94;22;PICARDIE
202346;3;2892;308;5476;155;17;293;54;POITOU-CHARENTES
202346;3;8177;5136;11218;158;99;217;93;PROVENCE-ALPES-COTE-D-AZUR
202346;3;13331;10232;16430;108;83;133;11;ILE-DE-FRANCE
202346;3;8093;5713;10473;118;83;153;82;RHONE-ALPES
202345;3;2326;463;4189;120;24;216;42;ALSACE
202345;3;4196;2348;6044;118;66;170;72;AQUITAINE
202345;3;417;0;846;30;0;61;83;AUVERGNE
202345;3;934;157;1711;62;10;114;25;BASSE-NORMANDIE
202345;3;1499;485;2513;90;29;151;26;BOURGOGNE
202345;3;2693;1381;4005;78;40;116;53;BRETAGNE
202345;3;1188;365;2011;45;14;76;24;CENTRE
202345;3;448;49;847;33;3;63;21;CHAMPAGNE-ARDENNE
202345;3;196;41;351;56;12;100;94;CORSE
202345;3;1315;415;2215;109;35;183;43;FRANCHE-COMTE
202345;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202345;3;4490;2671;6309;153;91;215;91;LANGUEDOC-ROUSSILLON
202345;3;815;0;1918;109;0;257;74;LIMOUSIN
202345;3;4419;2282;6556;186;96;276;41;LORRAINE
202345;3;1559;535;2583;49;17;81;73;MIDI-PYRENEES
202345;3;7382;4298;10466;179;104;254;31;NORD-PAS-DE-CALAIS
202345;3;2860;1165;4555;73;30;116;52;PAYS-DE-LA-LOIRE
202345;3;598;93;1103;30;4;56;22;PICARDIE
202345;3;1961;0;4286;105;0;230;54;POITOU-CHARENTES
202345;3;8660;5257;12063;167;101;233;93;PROVENCE-ALPES-COTE-D-AZUR
202345;3;11606;8714;14498;94;71;117;11;ILE-DE-FRANCE
202345;3;6426;4023;8829;94;59;129;82;RHONE-ALPES
202344;3;1709;40;3378;88;2;174;42;ALSACE
202344;3;4155;2284;6026;117;64;170;72;AQUITAINE
202344;3;103;0;312;7;0;22;83;AUVERGNE
202344;3;429;0;955;28;0;63;25;BASSE-NORMANDIE
202344;3;1549;343;2755;93;20;166;26;BOURGOGNE
202344;3;3242;1429;5055;94;42;146;53;BRETAGNE
202344;3;1182;0;2486;45;0;95;24;CENTRE
202344;3;230;0;970;17;0;72;21;CHAMPAGNE-ARDENNE
202344;3;243;1;485;70;1;139;94;CORSE
202344;3;1059;221;1897;87;18;156;43;FRANCHE-COMTE
202344;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202344;3;1036;60;2012;35;2;68;91;LANGUEDOC-ROUSSILLON
202344;3;581;0;1681;78;0;226;74;LIMOUSIN
202344;3;3222;1332;5112;136;56;216;41;LORRAINE
202344;3;1859;673;3045;59;22;96;73;MIDI-PYRENEES
202344;3;5388;2819;7957;131;69;193;31;NORD-PAS-DE-CALAIS
202344;3;2051;892;3210;52;22;82;52;PAYS-DE-LA-LOIRE
202344;3;509;0;1060;26;0;54;22;PICARDIE
202344;3;423;0;1165;23;0;63;54;POITOU-CHARENTES
202344;3;2784;688;4880;54;13;95;93;PROVENCE-ALPES-COTE-D-AZUR
202344;3;7961;5543;10379;64;44;84;11;ILE-DE-FRANCE
202344;3;4901;2843;6959;72;42;102;82;RHONE-ALPES
202343;3;2587;639;4535;133;33;233;42;ALSACE
202343;3;2640;1122;4158;74;31;117;72;AQUITAINE
202343;3;397;0;882;28;0;63;83;AUVERGNE
202343;3;222;0;603;15;0;40;25;BASSE-NORMANDIE
202343;3;1666;584;2748;100;35;165;26;BOURGOGNE
202343;3;2953;1283;4623;85;37;133;53;BRETAGNE
202343;3;1646;543;2749;63;21;105;24;CENTRE
202343;3;259;0;683;19;0;50;21;CHAMPAGNE-ARDENNE
202343;3;250;24;476;72;7;137;94;CORSE
202343;3;1101;35;2167;91;3;179;43;FRANCHE-COMTE
202343;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202343;3;3205;200;6210;110;7;213;91;LANGUEDOC-ROUSSILLON
202343;3;257;0;888;34;0;119;74;LIMOUSIN
202343;3;2432;755;4109;102;31;173;41;LORRAINE
202343;3;1071;88;2054;34;3;65;73;MIDI-PYRENEES
202343;3;4135;1991;6279;100;48;152;31;NORD-PAS-DE-CALAIS
202343;3;452;0;1090;12;0;28;52;PAYS-DE-LA-LOIRE
202343;3;539;0;1226;27;0;62;22;PICARDIE
202343;3;0;0;0;0;0;0;54;POITOU-CHARENTES
202343;3;4557;1638;7476;88;32;144;93;PROVENCE-ALPES-COTE-D-AZUR
202343;3;8460;5991;10929;68;48;88;11;ILE-DE-FRANCE
202343;3;3919;2109;5729;57;31;83;82;RHONE-ALPES
202342;3;4240;1256;7224;218;65;371;42;ALSACE
202342;3;4336;2351;6321;122;66;178;72;AQUITAINE
202342;3;370;0;890;26;0;63;83;AUVERGNE
202342;3;380;0;815;25;0;54;25;BASSE-NORMANDIE
202342;3;1392;131;2653;84;8;160;26;BOURGOGNE
202342;3;3382;1781;4983;98;52;144;53;BRETAGNE
202342;3;2073;753;3393;79;29;129;24;CENTRE
202342;3;795;174;1416;59;13;105;21;CHAMPAGNE-ARDENNE
202342;3;122;0;257;35;0;74;94;CORSE
202342;3;645;0;1440;53;0;119;43;FRANCHE-COMTE
202342;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202342;3;3039;1157;4921;104;40;168;91;LANGUEDOC-ROUSSILLON
202342;3;216;0;795;29;0;107;74;LIMOUSIN
202342;3;3830;2033;5627;161;85;237;41;LORRAINE
202342;3;2623;1098;4148;83;35;131;73;MIDI-PYRENEES
202342;3;4704;2548;6860;114;62;166;31;NORD-PAS-DE-CALAIS
202342;3;1941;648;3234;49;16;82;52;PAYS-DE-LA-LOIRE
202342;3;616;22;1210;31;1;61;22;PICARDIE
202342;3;2095;0;5156;112;0;276;54;POITOU-CHARENTES
202342;3;3970;1633;6307;77;32;122;93;PROVENCE-ALPES-COTE-D-AZUR
202342;3;9244;6723;11765;75;55;95;11;ILE-DE-FRANCE
202342;3;5927;3153;8701;87;46;128;82;RHONE-ALPES
202341;3;2046;459;3633;105;23;187;42;ALSACE
202341;3;3181;1641;4721;89;46;132;72;AQUITAINE
202341;3;212;0;582;15;0;41;83;AUVERGNE
202341;3;1195;350;2040;79;23;135;25;BASSE-NORMANDIE
202341;3;754;0;1630;45;0;98;26;BOURGOGNE
202341;3;2914;1476;4352;84;42;126;53;BRETAGNE
202341;3;2803;1328;4278;106;50;162;24;CENTRE
202341;3;1020;281;1759;76;21;131;21;CHAMPAGNE-ARDENNE
202341;3;227;55;399;65;16;114;94;CORSE
202341;3;536;0;1208;44;0;100;43;FRANCHE-COMTE
202341;3;0;0;0;0;0;0;23;HAUTE-NORMANDIE
202341;3;2554;970;4138;87;33;141;91;LANGUEDOC-ROUSSILLON
202341;3;89;0;528;12;0;71;74;LIMOUSIN
202341;3;4476;2583;6369;189;109;269;41;LORRAINE
202341;3;2004;831;3177;63;26;100;73;MIDI-PYRENEES
202341;3;4563;2409;6717;111;59;163;31;NORD-PAS-DE-CALAIS
202341;3;1951;774;3128;50;20;80;52;PAYS-DE-LA-LOIRE
202341;3;1016;267;1765;52;14;90;22;PICARDIE
202341;3;2106;0;4377;113;0;235;54;POITOU-CHARENTES
202341;3;5301;2370;8232;102;45;159;93;PROVENCE-ALPES-COTE-D-AZUR
202341;3;9452;6848;12056;76;55;97;11;ILE-DE-FRANCE
202341;3;6737;3827;9647;98;56;140;82;RHONE-ALPES
202340;3;1869;74;3664;96;4;188;42;ALSACE
202340;3;3182;1658;4706;89;46;132;72;AQUITAINE
202340;3;284;0;654;20;0;46;83;AUVERGNE
202340;3;282;0;706;19;0;47;25;BASSE-NORMANDIE
202340;3;1276;291;2261;77;18;136;26;BOURGOGNE
202340;3;5040;3042;7038;146;88;204;53;BRETAGNE
202340;3;3567;1799;5335;135;68;202;24;CENTRE
202340;3;836;202;1470;62;15;109;21;CHAMPAGNE-ARDENNE
202340;3;149;0;324;43;0;93;94;CORSE
202340;3;1160;33;2287;96;3;189;43;FRANCHE-COMTE
202340;3;973;0;3337;52;0;177;23;HAUTE-NORMANDIE
202340;3;2649;1282;4016;91;44;138;91;LANGUEDOC-ROUSSILLON
202340;3;225;0;815;30;0;109;74;LIMOUSIN
202340;3;4796;2748;6844;202;116;288;41;LORRAINE
202340;3;2670;1376;3964;84;43;125;73;MIDI-PYRENEES
202340;3;5852;3487;8217;142;85;199;31;NORD-PAS-DE-CALAIS
202340;3;3391;1582;5200;86;40;132;52;PAYS-DE-LA-LOIRE
202340;3;1180;265;2095;60;14;106;22;PICARDIE
202340;3;2636;33;5239;141;2;280;54;POITOU-CHARENTES
202340;3;7428;3767;11089;144;73;215;93;PROVENCE-ALPES-COTE-D-AZUR
202340;3;9840;7292;12388;79;58;100;11;ILE-DE-FRANCE
202340;3;7514;3606;11422;110;53;167;82;RHONE-ALPES
202339;3;907;0;1890;47;0;98;42;ALSACE
202339;3;2734;1286;4182;77;36;118;72;AQUITAINE
202339;3;298;0;623;21;0;44;83;AUVERGNE
202339;3;386;0;871;26;0;58;25;BASSE-NORMANDIE
202339;3;2081;856;3306;125;51;199;26;BOURGOGNE
202339;3;5921;3693;8149;171;107;235;53;BRETAGNE
202339;3;5469;3433;7505;208;131;285;24;CENTRE
202339;3;773;264;1282;57;19;95;21;CHAMPAGNE-ARDENNE
